logFC	se	df	t	pval	adjPval	protein	fit_status	model	adjPval_BH
-1.18474612228225	0.0519105508516647	16.5891106516238	-22.822838572214	5.78579504038163e-14	6.45116147002551e-11	WP_003040849	lmer	mixed	6.45116147002551e-11
-1.2271954095763	0.0645794996774529	15.8895652270646	-19.0028633808812	2.38210238314906e-12	1.3280220786056e-09	WP_003033719	lmer	mixed	1.3280220786056e-09
-1.62332350271284	0.123795881855313	17.8895652270646	-13.1129039058836	1.29842079120902e-10	4.82579727399353e-08	WP_003038816	lmer	mixed	4.82579727399353e-08
-0.526609076491311	0.0430938046996773	17.8895618478383	-12.22006458147	4.06422026135656e-10	1.13290139785314e-07	WP_003014373	lmer	mixed	1.13290139785314e-07
-1.11800433858244	0.0944089469930877	15.8895652270646	-11.8421439301118	2.69799266822058e-09	4.89293816613392e-07	WP_003033905	lmer	mixed	4.89293816613392e-07
-1.4160026820043	0.114109969134137	14.9833826362705	-12.40910581914	2.76603653069763e-09	4.89293816613392e-07	WP_003023392	lmer	mixed	4.89293816613392e-07
0.743356024014859	0.0691109364576291	17.8895652270646	10.7559825132828	3.07179974555493e-09	4.89293816613392e-07	WP_003038350	lmer	mixed	4.89293816613392e-07
-0.550567638929898	0.0558738820694423	17.8895652270646	-9.85375668448507	1.18730035528082e-08	1.65479987017264e-06	WP_003033749	lmer	mixed	1.65479987017264e-06
-0.853084050164876	0.0808341042098853	15.7055244967567	-10.5535164705957	1.5548478523267e-08	1.9262837281603e-06	WP_011733695	lmer	mixed	1.9262837281603e-06
1.81932913843131	0.178532105356931	15.6587144069957	10.1904872224187	2.59460554142138e-08	2.89298517868483e-06	WP_003032959	lmer	mixed	2.89298517868483e-06
-0.997726453140014	0.103636844125298	14.970386121487	-9.62714043987829	8.36183043193296e-08	8.47585539236841e-06	WP_003026016	lmer	mixed	8.47585539236841e-06
-0.402552468460196	0.0471069186537224	16.5953181385965	-8.5455062645747	1.76725387954702e-07	1.64207339641244e-05	WP_011733588	lmer	mixed	1.64207339641244e-05
-0.612495630821683	0.0748895785474367	16.8895652270646	-8.17864972272096	2.82765622525488e-07	2.42525899319938e-05	WP_003014581	lmer	mixed	2.42525899319938e-05
-0.306124349706808	0.0388293990615743	17.8895652270646	-7.88382918884134	3.1460364589681e-07	2.50559332267817e-05	WP_003033752	lmer	mixed	2.50559332267817e-05
-2.71915831946352	0.22232776698187	9.05470100994672	-12.230403590053	6.19501737397318e-07	4.6049629146534e-05	WP_011733565	lmer	mixed	4.6049629146534e-05
-1.29391642129977	0.173464255438351	17.8895652270646	-7.45926829726385	6.79873106055666e-07	4.69722238654045e-05	WP_003038976	lmer	mixed	4.69722238654045e-05
-0.713107236665238	0.0920437010439306	16.3223322704748	-7.74748547241583	7.36001706586961e-07	4.69722238654045e-05	WP_003021583	lmer	mixed	4.69722238654045e-05
0.92926256019652	0.106037012717494	13.122709526619	8.76356789371542	7.5829599065227e-07	4.69722238654045e-05	WP_003040752	lmer	mixed	4.69722238654045e-05
-0.838556426451915	0.104482603007478	14.8590919454841	-8.02579953326678	8.82453536450039e-07	5.1786089112726e-05	WP_003038425	lmer	mixed	5.1786089112726e-05
-0.242728367393733	0.0344157071782229	17.1456425311744	-7.05283683803898	1.84971615569343e-06	0.000103121675679909	WP_003040166	lmer	mixed	0.000103121675679909
-1.05672725445962	0.152323578459145	16.8847119655024	-6.93738464621906	2.49063168760359e-06	0.000130078841767517	WP_003040995	lmer	mixed	0.000130078841767517
-0.421906637004191	0.0624424837033284	17.8895652270646	-6.75672414006976	2.56657804384338e-06	0.000130078841767517	WP_003021175	lmer	mixed	0.000130078841767517
-0.390446784462885	0.0568904083927595	16.8895652270646	-6.86313906849326	2.85065009808197e-06	0.000138194559102669	WP_003032868	lmer	mixed	0.000138194559102669
-0.561411268757817	0.0776012563633435	14.4672265862489	-7.23456416902821	3.58069075166434e-06	0.000166352924504406	WP_003020026	lmer	mixed	0.000166352924504406
-0.875791705320742	0.134167792405423	17.8895652270646	-6.52758526930449	4.01617391642182e-06	0.000179121356672413	WP_003038435	lmer	mixed	0.000179121356672413
-0.54489313861415	0.085121515748735	17.8895652270646	-6.40135615327372	5.15528139206783e-06	0.000221082259698293	WP_003017801	lmer	mixed	0.000221082259698293
-0.325054450600819	0.048951400918095	16.0037047335274	-6.64035031693366	5.67173771524851e-06	0.000234221761203781	WP_003038940	lmer	mixed	0.000234221761203781
-0.407809126906224	0.0596883226916483	14.4570856186447	-6.83231004853291	6.89304111657528e-06	0.000274490744463623	WP_011733723	lmer	mixed	0.000274490744463623
-0.97871006710465	0.145276670285609	14.1041625979125	-6.73687017454724	9.16373323569881e-06	0.000330142462894639	WP_003040894	lmer	mixed	0.000330142462894639
-0.578736606228567	0.0898398353848106	15.5422740003997	-6.44187073306252	9.36098281311129e-06	0.000330142462894639	WP_003015002	lmer	mixed	0.000330142462894639
-0.712066107525378	0.114286755879554	16.8895652270646	-6.23052165620851	9.41071310295782e-06	0.000330142462894639	WP_003014552	lmer	mixed	0.000330142462894639
-0.290331328025279	0.047610363982253	17.8895652270646	-6.09806991044011	9.47494063912864e-06	0.000330142462894639	WP_003038363	lmer	mixed	0.000330142462894639
-0.628495142095175	0.103788719411097	17.8895652270646	-6.05552458553578	1.03294705586741e-05	0.000345812706125543	WP_003038420	lmer	mixed	0.000345812706125543
-0.329310801350603	0.0544732354309854	17.8895652270646	-6.04536886316992	1.05449614423932e-05	0.000345812706125543	WP_003038679	lmer	mixed	0.000345812706125543
-0.262411479796693	0.0437082926753737	17.8895652270646	-6.0037000700451	1.1478819309266e-05	0.000365682386566616	WP_003040241	lmer	mixed	0.000365682386566616
-0.231833928690844	0.0387442142037764	17.8895652270646	-5.98370449511522	1.19568342868487e-05	0.000370329728606564	WP_003021184	lmer	mixed	0.000370329728606564
0.331835549735482	0.0558573731501091	17.8895652270646	5.94076539982858	1.3053961026641e-05	0.000393382879586614	WP_003037222	lmer	mixed	0.000393382879586614
-0.545773769095501	0.0836889124162929	13.8895652270646	-6.52145849835716	1.40621686962434e-05	0.000412613634113457	WP_003039713	lmer	mixed	0.000412613634113457
-0.383362166000364	0.0617238094465258	15.4534840473824	-6.21092848024049	1.45810215089833e-05	0.00041686766621837	WP_003037386	lmer	mixed	0.00041686766621837
-0.57295485391651	0.095563710384282	16.7830623360575	-5.99552750319694	1.52710287120212e-05	0.000425679925347591	WP_003038938	lmer	mixed	0.000425679925347591
-0.24176437673042	0.0413863786247388	17.4641019073788	-5.84164125405996	1.76173342164015e-05	0.00047910555247043	WP_003016111	lmer	mixed	0.00047910555247043
-0.630896382414983	0.100696525857962	14.3110218647644	-6.26532422086636	1.87550586955616e-05	0.000497902153465504	WP_003038437	lmer	mixed	0.000497902153465504
-0.407717404021045	0.0696717884978078	16.6748596306809	-5.85197269672321	2.07768002555204e-05	0.000529556275179784	WP_003035924	lmer	mixed	0.000529556275179784
-0.235913118563697	0.0412304621779806	17.8000431295284	-5.72181600937009	2.08972879891574e-05	0.000529556275179784	WP_003014352	lmer	mixed	0.000529556275179784
-0.697734731260646	0.11581190163993	15.2028931262614	-6.02472389608083	2.19722761996564e-05	0.000537888499643129	WP_003033018	lmer	mixed	0.000537888499643129
-0.316284669292143	0.0538469274206182	16.2340478092252	-5.87377375911399	2.21909156803443e-05	0.000537888499643129	WP_003021606	lmer	mixed	0.000537888499643129
-0.463325212662921	0.0785409023897304	15.4904385826669	-5.8991582546867	2.56028664259157e-05	0.000603204998549876	WP_003040951	lmer	mixed	0.000603204998549876
-0.654993223128149	0.109951787096339	14.9937723574762	-5.95709483606889	2.63357136523774e-05	0.000603204998549876	WP_003015556	lmer	mixed	0.000603204998549876
-0.370984364274586	0.0642750020925236	16.3139216395114	-5.77182967245268	2.65085604743892e-05	0.000603204998549876	WP_003040818	lmer	mixed	0.000603204998549876
-0.681966483972133	0.11973312518971	16.4101433245872	-5.69572107043559	3.0068478188768e-05	0.000670527063609527	WP_003034246	lmer	mixed	0.000670527063609527
-0.185818636402354	0.0337524379045104	17.8895652270646	-5.50533970103305	3.22150507092269e-05	0.000704309441976235	WP_003039170	lmer	mixed	0.000704309441976235
-0.180925278797721	0.033210031246239	17.8895652270646	-5.44791052607668	3.63538777253378e-05	0.000779511031995225	WP_003039136	lmer	mixed	0.000779511031995225
0.314345611433711	0.0549022981596867	15.0028318371484	5.72554559591326	4.0114721118632e-05	0.000843922906552352	WP_003040749	lmer	mixed	0.000843922906552352
-0.385548477914878	0.0721043595659072	17.8895652270646	-5.34708969382727	4.49890076116911e-05	0.000928939694204362	WP_003024816	lmer	mixed	0.000928939694204362
-0.403467993535642	0.0722245908726991	14.8470869422045	-5.58629669840266	5.3969159765055e-05	0.00109410205705521	WP_003041451	lmer	mixed	0.00109410205705521
-1.24607345285705	0.221298182268573	14.2391033316619	-5.63074418453551	5.81704839155266e-05	0.00115821588510379	WP_003017957	lmer	mixed	0.00115821588510379
-0.2797389367841	0.0534573541204023	17.2481659272298	-5.23293644788409	6.44410414925768e-05	0.00121881768536601	WP_003041283	lmer	mixed	0.00121881768536601
-0.571125148150584	0.110409524304803	17.8895652270646	-5.17278877657243	6.52060462418702e-05	0.00121881768536601	WP_003039530	lmer	mixed	0.00121881768536601
0.254797173826427	0.0492737702687939	17.8895652270646	5.17105089455262	6.5448872365176e-05	0.00121881768536601	WP_011733716	lmer	mixed	0.00121881768536601
-0.319400046263417	0.0585901086698871	15.0834171134592	-5.45143290419557	6.55866019031036e-05	0.00121881768536601	WP_003041112	lmer	mixed	0.00121881768536601
-0.622509904159862	0.119615308596822	17.3195443957078	-5.20426617180002	6.75256177433845e-05	0.00123427973416186	WP_003040067	lmer	mixed	0.00123427973416186
-0.271622924018306	0.0531218261841169	17.8895652270646	-5.11320757454531	7.4081749891276e-05	0.00133227663110924	WP_003040169	lmer	mixed	0.00133227663110924
-0.245572357391616	0.0480976835287221	17.8895652270646	-5.10570030352854	7.52845836580099e-05	0.00133241763140764	WP_003039265	lmer	mixed	0.00133241763140764
-0.321411411374167	0.0632261172889336	17.8895652270646	-5.08352284081222	7.89558716611574e-05	0.00137097850117512	WP_003039703	lmer	mixed	0.00137097850117512
-0.317801599667295	0.0625857497026338	17.8895652270646	-5.07785879656756	7.99225135214198e-05	0.00137097850117512	WP_003038662	lmer	mixed	0.00137097850117512
0.488219265686721	0.0905745409829212	14.5860289586763	5.39024830143804	8.2670866980269e-05	0.00139663661640909	WP_003041406	lmer	mixed	0.00139663661640909
-0.322856854154236	0.0635340496500884	17.5505028390347	-5.08163505919044	8.39552267444643e-05	0.00139716534059817	WP_003039175	lmer	mixed	0.00139716534059817
-0.620806167369817	0.122215943725846	17.3826144657373	-5.07958412334815	8.67897142373425e-05	0.00142309604962701	WP_003035420	lmer	mixed	0.00142309604962701
-0.500403310206541	0.0952176705597358	15.2449596291902	-5.25536181745391	9.19283693073933e-05	0.00148550915619918	WP_003033944	lmer	mixed	0.00148550915619918
-0.405756403068225	0.0813583246108691	17.4153866219833	-4.9872757951805	0.000104946075148492	0.00167164105415098	WP_003038430	lmer	mixed	0.00167164105415098
-0.330858904249634	0.0635376515419087	14.9747540153484	-5.20728884717124	0.000106840376806562	0.00167550250993952	WP_003014346	lmer	mixed	0.00167550250993952
-0.308537348871979	0.059940307266793	15.4685894561565	-5.14741019759352	0.000108193884049906	0.00167550250993952	WP_003032890	lmer	mixed	0.00167550250993952
-1.10023473621292	0.220471029462899	16.8895652270646	-4.9903823595021	0.000113942385105478	0.00174035286839189	WP_003040628	lmer	mixed	0.00174035286839189
-0.509244686947989	0.0972739479380112	14.3705867399039	-5.23516005819472	0.000115877011382577	0.00174598469853477	WP_003018840	lmer	mixed	0.00174598469853477
0.474595598443593	0.0919897898585026	14.2636848450725	5.15922037840949	0.000136666474207561	0.00203177491655241	WP_003033757	lmer	mixed	0.00203177491655241
-0.591048149453965	0.116829148883684	14.4355387878551	-5.05908118908251	0.0001587792845866	0.00232945924097446	WP_003039621	lmer	mixed	0.00232945924097446
-0.371993036395946	0.0749918812249096	14.5422606705791	-4.96044412168157	0.000187230301084868	0.00271119202220296	WP_003035357	lmer	mixed	0.00271119202220296
-0.321106759511315	0.0661439343257017	15.1333764861944	-4.85466676249014	0.000205018179477108	0.00292989268199223	WP_003032887	lmer	mixed	0.00292989268199223
-0.212243132471325	0.0445754497226873	16.0729166376681	-4.76143558375139	0.000209858366074274	0.00292989268199223	WP_003038961	lmer	mixed	0.00292989268199223
-0.568318815870025	0.115713729223009	14.4300275381026	-4.91142079411108	0.000210216515299891	0.00292989268199223	WP_003014378	lmer	mixed	0.00292989268199223
0.452900059446791	0.090116610063729	12.8895652270646	5.02571123266296	0.00023827541585652	0.00326558003049829	WP_003038889	lmer	mixed	0.00326558003049829
-0.385601629728714	0.0827797875747544	16.5734879347252	-4.65816162406187	0.000240159248879695	0.00326558003049829	WP_003038915	lmer	mixed	0.00326558003049829
-0.394327999271727	0.0827530433755746	14.981158311749	-4.76511779128255	0.000251310931705737	0.00335563410851177	WP_003033974	lmer	mixed	0.00335563410851177
-0.371850413342196	0.0784727147345456	15.2446415890619	-4.73859499572656	0.000252801134632277	0.00335563410851177	WP_003039248	lmer	mixed	0.00335563410851177
-0.48368308246536	0.105086574151616	16.8895652270646	-4.60271054004971	0.000257639996753528	0.00337963054564922	WP_011733603	lmer	mixed	0.00337963054564922
-0.676525885596694	0.10859422181111	7.8895652270646	-6.22985159167538	0.000265981858107144	0.00344848571848215	WP_003041097	lmer	mixed	0.00344848571848215
-0.385376741649158	0.0824101362672974	15.2846773377731	-4.67632695569375	0.000284237001538648	0.00364280754845508	WP_003023073	lmer	mixed	0.00364280754845508
-0.241694113804241	0.0531466264265281	15.9281584959007	-4.54768496243817	0.000333012758531536	0.00421942302003025	WP_003039888	lmer	mixed	0.00421942302003025
-0.414988618801753	0.0894128008043509	14.5327478178296	-4.64126629597268	0.000346573809945428	0.00432453546779456	WP_003014349	lmer	mixed	0.00432453546779456
-0.320798925927747	0.0710236434314592	16.0402014946876	-4.51679061265466	0.000349065643140368	0.00432453546779456	WP_003035017	lmer	mixed	0.00432453546779456
-0.502905958669744	0.109196685327986	14.7001446901185	-4.60550571804632	0.000360996129262915	0.00442319433107858	WP_003015534	lmer	mixed	0.00442319433107858
-0.330787855777638	0.074641829678492	16.9874121188322	-4.43166863945398	0.000366100773659433	0.00443698220250291	WP_003016252	lmer	mixed	0.00443698220250291
-0.399943811002307	0.088242094338074	15.2837509894846	-4.53234722047777	0.000379384243111479	0.00454853151687418	WP_003038456	lmer	mixed	0.00454853151687418
-0.269034376795193	0.059952769148067	15.5963782368635	-4.48743870580442	0.000396031134760769	0.00461572161850216	WP_011733731	lmer	mixed	0.00461572161850216
-0.542417417431255	0.117486161163437	14.0454276829975	-4.61686220793861	0.000396173658684718	0.00461572161850216	WP_003035026	lmer	mixed	0.00461572161850216
-0.824529214247911	0.178075921677248	13.8895652270646	-4.63021168994606	0.000397407421862069	0.00461572161850216	WP_003034549	lmer	mixed	0.00461572161850216
-0.479100962738936	0.105772401197466	14.6026116221754	-4.52954605657959	0.000425841269411555	0.00488150939583398	WP_003018210	lmer	mixed	0.00488150939583398
-0.30958116928788	0.0702063130995926	16.1555746768338	-4.40959161106663	0.00042904746259348	0.00488150939583398	WP_003037763	lmer	mixed	0.00488150939583398
